0,1
D:/RAE/dataset3_es\arcanil_13.png,arcañil
D:/RAE/dataset3_es\dictablanda_0.png,dictablanda
D:/RAE/dataset3_es\mancomunada_1.png,mancomunada
D:/RAE/dataset3_es\bongosero_4.png,bongosero
D:/RAE/dataset3_es\carnerero_9.png,carnerero
D:/RAE/dataset3_es\impotable_7.png,impotable
D:/RAE/dataset3_es\ristron_12.png,ristron
D:/RAE/dataset3_es\circulante_11.png,circulante
D:/RAE/dataset3_es\potaje_8.png,potaje
D:/RAE/dataset3_es\rasguido_10.png,rasguido
D:/RAE/dataset3_es\sextavar_10.png,sextavar
D:/RAE/dataset3_es\armatoste_1.png,armatoste
D:/RAE/dataset3_es\calaguala_1.png,calaguala
D:/RAE/dataset3_es\toalla_12.png,toalla
D:/RAE/dataset3_es\mielina_5.png,mielina
D:/RAE/dataset3_es\hombradia_1.png,hombradia
D:/RAE/dataset3_es\cooperativa_7.png,cooperativa
D:/RAE/dataset3_es\aparar_10.png,aparar
D:/RAE/dataset3_es\mamola_0.png,mamola
D:/RAE/dataset3_es\limon_3.png,limon
D:/RAE/dataset3_es\chapera_12.png,chapera
D:/RAE/dataset3_es\formacion_0.png,formacion
D:/RAE/dataset3_es\apendice_12.png,apendice
D:/RAE/dataset3_es\ventanazo_7.png,ventanazo
D:/RAE/dataset3_es\coruscante_1.png,coruscante
D:/RAE/dataset3_es\fulleresco_9.png,fulleresco
D:/RAE/dataset3_es\consenso_3.png,consenso
D:/RAE/dataset3_es\entosigar_4.png,entosigar
D:/RAE/dataset3_es\crasitud_4.png,crasitud
D:/RAE/dataset3_es\metafonia_2.png,metafonia
D:/RAE/dataset3_es\losado_0.png,losado
D:/RAE/dataset3_es\voduismo_3.png,voduismo
D:/RAE/dataset3_es\jabino_1.png,jabino
D:/RAE/dataset3_es\viandante_10.png,viandante
D:/RAE/dataset3_es\labro_9.png,labro
D:/RAE/dataset3_es\cagar_12.png,cagar
D:/RAE/dataset3_es\horquilla_8.png,horquilla
D:/RAE/dataset3_es\empenar_7.png,empeñar
D:/RAE/dataset3_es\retundir_4.png,retundir
D:/RAE/dataset3_es\liguilla_6.png,liguilla
D:/RAE/dataset3_es\anicos_14.png,añicos
D:/RAE/dataset3_es\blanquete_13.png,blanquete
D:/RAE/dataset3_es\cigofilaceo_3.png,cigofilaceo
D:/RAE/dataset3_es\chiltuca_9.png,chiltuca
D:/RAE/dataset3_es\cartabon_6.png,cartabon
D:/RAE/dataset3_es\graneado_1.png,graneado
D:/RAE/dataset3_es\taconear_10.png,taconear
D:/RAE/dataset3_es\santulon_12.png,santulon
D:/RAE/dataset3_es\pitillera_10.png,pitillera
D:/RAE/dataset3_es\garba_4.png,garba
D:/RAE/dataset3_es\yodoformo_5.png,yodoformo
D:/RAE/dataset3_es\atraque_5.png,atraque
D:/RAE/dataset3_es\iconico_4.png,iconico
D:/RAE/dataset3_es\mora_10.png,mora
D:/RAE/dataset3_es\sponsor_4.png,sponsor
D:/RAE/dataset3_es\retraer_8.png,retraer
D:/RAE/dataset3_es\pezpitalo_3.png,pezpitalo
D:/RAE/dataset3_es\rumiaco_14.png,rumiaco
D:/RAE/dataset3_es\cacahuero_0.png,cacahuero
D:/RAE/dataset3_es\inmerito_12.png,inmerito
D:/RAE/dataset3_es\sumidad_3.png,sumidad
D:/RAE/dataset3_es\petanca_11.png,petanca
D:/RAE/dataset3_es\vicisitud_10.png,vicisitud
D:/RAE/dataset3_es\despoblador_14.png,despoblador
D:/RAE/dataset3_es\brin_8.png,brin
D:/RAE/dataset3_es\pichirreria_0.png,pichirreria
D:/RAE/dataset3_es\integrante_3.png,integrante
D:/RAE/dataset3_es\cuitadez_11.png,cuitadez
D:/RAE/dataset3_es\orate_3.png,orate
D:/RAE/dataset3_es\rumbatico_9.png,rumbatico
D:/RAE/dataset3_es\forzolento_12.png,forzolento
D:/RAE/dataset3_es\zapatiesta_0.png,zapatiesta
D:/RAE/dataset3_es\amuchiguar_5.png,amuchiguar
D:/RAE/dataset3_es\aovado_1.png,aovado
D:/RAE/dataset3_es\almagrero_2.png,almagrero
D:/RAE/dataset3_es\rio_14.png,rio
D:/RAE/dataset3_es\historial_8.png,historial
D:/RAE/dataset3_es\vaciante_9.png,vaciante
D:/RAE/dataset3_es\hurguete_11.png,hurguete
D:/RAE/dataset3_es\doctitud_9.png,doctitud
D:/RAE/dataset3_es\apea_6.png,apea
D:/RAE/dataset3_es\chancro_12.png,chancro
D:/RAE/dataset3_es\correntoso_4.png,correntoso
D:/RAE/dataset3_es\arguinas_4.png,arguinas
D:/RAE/dataset3_es\desmeollar_12.png,desmeollar
D:/RAE/dataset3_es\babaero_2.png,babaero
D:/RAE/dataset3_es\cellar_2.png,cellar
D:/RAE/dataset3_es\gacetable_7.png,gacetable
D:/RAE/dataset3_es\principote_12.png,principote
D:/RAE/dataset3_es\plagal_0.png,plagal
D:/RAE/dataset3_es\vilera_4.png,vilera
D:/RAE/dataset3_es\sensiblero_4.png,sensiblero
D:/RAE/dataset3_es\urbanicola_1.png,urbanicola
D:/RAE/dataset3_es\herbivoro_9.png,herbivoro
D:/RAE/dataset3_es\dialtea_0.png,dialtea
D:/RAE/dataset3_es\velada_7.png,velada
D:/RAE/dataset3_es\temperar_1.png,temperar
D:/RAE/dataset3_es\prestimano_12.png,prestimano
D:/RAE/dataset3_es\mareamiento_12.png,mareamiento
D:/RAE/dataset3_es\sobo_2.png,sobo
D:/RAE/dataset3_es\rechinido_2.png,rechinido
D:/RAE/dataset3_es\serafico_6.png,serafico
D:/RAE/dataset3_es\exigir_3.png,exigir
D:/RAE/dataset3_es\tempestar_8.png,tempestar
D:/RAE/dataset3_es\lastimero_2.png,lastimero
D:/RAE/dataset3_es\onateno_6.png,oñateño
D:/RAE/dataset3_es\intimidar_8.png,intimidar
D:/RAE/dataset3_es\baqueta_2.png,baqueta
D:/RAE/dataset3_es\magnesico_3.png,magnesico
D:/RAE/dataset3_es\morronoso_11.png,morronoso
D:/RAE/dataset3_es\saxoso_2.png,saxoso
D:/RAE/dataset3_es\equidna_4.png,equidna
D:/RAE/dataset3_es\hipofuncion_11.png,hipofuncion
D:/RAE/dataset3_es\condurango_2.png,condurango
D:/RAE/dataset3_es\zurcidera_14.png,zurcidera
D:/RAE/dataset3_es\monegasco_8.png,monegasco
D:/RAE/dataset3_es\pinzar_10.png,pinzar
D:/RAE/dataset3_es\nafrar_11.png,nafrar
D:/RAE/dataset3_es\languetear_1.png,languetear
D:/RAE/dataset3_es\hibernacion_1.png,hibernacion
D:/RAE/dataset3_es\contingible_10.png,contingible
D:/RAE/dataset3_es\achumpipado_10.png,achumpipado
D:/RAE/dataset3_es\zapatudo_7.png,zapatudo
D:/RAE/dataset3_es\sobrecruz_3.png,sobrecruz
D:/RAE/dataset3_es\ganduleria_9.png,ganduleria
D:/RAE/dataset3_es\hemolizar_1.png,hemolizar
D:/RAE/dataset3_es\cinegetico_8.png,cinegetico
D:/RAE/dataset3_es\operistico_5.png,operistico
D:/RAE/dataset3_es\nonio_2.png,nonio
D:/RAE/dataset3_es\pachucada_0.png,pachucada
D:/RAE/dataset3_es\julio_0.png,julio
D:/RAE/dataset3_es\fase_4.png,fase
D:/RAE/dataset3_es\cinchonear_2.png,cinchonear
D:/RAE/dataset3_es\estangurria_8.png,estangurria
D:/RAE/dataset3_es\civismo_11.png,civismo
D:/RAE/dataset3_es\panoleria_8.png,panoleria
D:/RAE/dataset3_es\sahurin_14.png,sahurin
D:/RAE/dataset3_es\travesana_13.png,travesana
D:/RAE/dataset3_es\asomada_3.png,asomada
D:/RAE/dataset3_es\torsion_6.png,torsion
D:/RAE/dataset3_es\playero_12.png,playero
D:/RAE/dataset3_es\verdel_12.png,verdel
D:/RAE/dataset3_es\birrion_14.png,birrion
D:/RAE/dataset3_es\violeta_11.png,violeta
D:/RAE/dataset3_es\padrote_1.png,padrote
D:/RAE/dataset3_es\calaguala_14.png,calaguala
D:/RAE/dataset3_es\misticon_10.png,misticon
D:/RAE/dataset3_es\cana_7.png,caña
D:/RAE/dataset3_es\calongia_13.png,calongia
D:/RAE/dataset3_es\merode_14.png,merode
D:/RAE/dataset3_es\nulipara_0.png,nulipara
D:/RAE/dataset3_es\runar_6.png,runar
D:/RAE/dataset3_es\raje_5.png,raje
D:/RAE/dataset3_es\depositador_13.png,depositador
D:/RAE/dataset3_es\rico_0.png,rico
D:/RAE/dataset3_es\subyugante_6.png,subyugante
D:/RAE/dataset3_es\cachiman_7.png,cachiman
D:/RAE/dataset3_es\gemoterapia_0.png,gemoterapia
D:/RAE/dataset3_es\boratero_6.png,boratero
D:/RAE/dataset3_es\amanita_4.png,amanita
D:/RAE/dataset3_es\gacetista_12.png,gacetista
D:/RAE/dataset3_es\culpa_6.png,culpa
D:/RAE/dataset3_es\empleomania_11.png,empleomania
D:/RAE/dataset3_es\organdi_8.png,organdi
D:/RAE/dataset3_es\astro_12.png,astro
D:/RAE/dataset3_es\limpidez_10.png,limpidez
D:/RAE/dataset3_es\encuesta_2.png,encuesta
D:/RAE/dataset3_es\biometria_13.png,biometria
D:/RAE/dataset3_es\alcaci_4.png,alcaci
D:/RAE/dataset3_es\pelado_11.png,pelado
D:/RAE/dataset3_es\apotecio_1.png,apotecio
D:/RAE/dataset3_es\lavotear_6.png,lavotear
D:/RAE/dataset3_es\frotacion_9.png,frotacion
D:/RAE/dataset3_es\panolera_8.png,panolera
D:/RAE/dataset3_es\vicetiple_13.png,vicetiple
D:/RAE/dataset3_es\vehiculo_13.png,vehiculo
D:/RAE/dataset3_es\cariucho_13.png,cariucho
D:/RAE/dataset3_es\sandungueo_1.png,sandungueo
D:/RAE/dataset3_es\pachuco_2.png,pachuco
D:/RAE/dataset3_es\detenido_7.png,detenido
D:/RAE/dataset3_es\operacional_1.png,operacional
D:/RAE/dataset3_es\primada_3.png,primada
D:/RAE/dataset3_es\chinchinear_5.png,chinchinear
D:/RAE/dataset3_es\cardumen_9.png,cardumen
D:/RAE/dataset3_es\zapatismo_7.png,zapatismo
D:/RAE/dataset3_es\intercostal_0.png,intercostal
D:/RAE/dataset3_es\rastrera_3.png,rastrera
D:/RAE/dataset3_es\caniza_4.png,cañiza
D:/RAE/dataset3_es\agregar_8.png,agregar
D:/RAE/dataset3_es\objetivar_3.png,objetivar
D:/RAE/dataset3_es\zapatismo_13.png,zapatismo
D:/RAE/dataset3_es\colerina_6.png,colerina
D:/RAE/dataset3_es\espartero_8.png,espartero
D:/RAE/dataset3_es\embeleso_3.png,embeleso
D:/RAE/dataset3_es\Guernesey_7.png,Guernesey
D:/RAE/dataset3_es\enclenque_6.png,enclenque
D:/RAE/dataset3_es\veranito_8.png,veranito
D:/RAE/dataset3_es\jubo_1.png,jubo
D:/RAE/dataset3_es\cistotomia_3.png,cistotomia
D:/RAE/dataset3_es\convocante_14.png,convocante
D:/RAE/dataset3_es\bromatologo_12.png,bromatologo
D:/RAE/dataset3_es\bandino_2.png,bandiño
D:/RAE/dataset3_es\esplendidez_5.png,esplendidez
D:/RAE/dataset3_es\aneurisma_2.png,aneurisma
D:/RAE/dataset3_es\maltes_12.png,maltes
D:/RAE/dataset3_es\desnudo_14.png,desnudo
D:/RAE/dataset3_es\torvo_0.png,torvo
D:/RAE/dataset3_es\vade_7.png,vade
D:/RAE/dataset3_es\bajero_2.png,bajero
D:/RAE/dataset3_es\alantoides_2.png,alantoides
D:/RAE/dataset3_es\reivindicar_5.png,reivindicar
D:/RAE/dataset3_es\rezonguero_10.png,rezonguero
D:/RAE/dataset3_es\zarevich_11.png,zarevich
D:/RAE/dataset3_es\robusto_0.png,robusto
D:/RAE/dataset3_es\apernador_5.png,apernador
D:/RAE/dataset3_es\caid_12.png,caid
D:/RAE/dataset3_es\tineo_8.png,tineo
D:/RAE/dataset3_es\falluca_9.png,falluca
D:/RAE/dataset3_es\aerotecnico_14.png,aerotecnico
D:/RAE/dataset3_es\troncon_12.png,troncon
D:/RAE/dataset3_es\loista_12.png,loista
D:/RAE/dataset3_es\karateca_5.png,karateca
D:/RAE/dataset3_es\humillador_5.png,humillador
D:/RAE/dataset3_es\levamiento_14.png,levamiento
D:/RAE/dataset3_es\sipacapense_9.png,sipacapense
D:/RAE/dataset3_es\premeditar_3.png,premeditar
D:/RAE/dataset3_es\mansuefacto_12.png,mansuefacto
D:/RAE/dataset3_es\monon_2.png,monon
D:/RAE/dataset3_es\sarnilla_14.png,sarnilla
D:/RAE/dataset3_es\demiurgico_10.png,demiurgico
D:/RAE/dataset3_es\opado_5.png,opado
D:/RAE/dataset3_es\capricho_13.png,capricho
D:/RAE/dataset3_es\contendor_3.png,contendor
D:/RAE/dataset3_es\rastrel_2.png,rastrel
D:/RAE/dataset3_es\ficticio_6.png,ficticio
D:/RAE/dataset3_es\insolvencia_4.png,insolvencia
D:/RAE/dataset3_es\vanagloria_1.png,vanagloria
D:/RAE/dataset3_es\cubileteo_7.png,cubileteo
D:/RAE/dataset3_es\lesotense_5.png,lesotense
D:/RAE/dataset3_es\desenojo_7.png,desenojo
D:/RAE/dataset3_es\bellasombra_0.png,bellasombra
D:/RAE/dataset3_es\mohur_8.png,mohur
D:/RAE/dataset3_es\riolada_14.png,riolada
D:/RAE/dataset3_es\tinelar_3.png,tinelar
D:/RAE/dataset3_es\osteitis_10.png,osteitis
D:/RAE/dataset3_es\estano_3.png,estaño
D:/RAE/dataset3_es\garba_2.png,garba
D:/RAE/dataset3_es\azigos_13.png,azigos
D:/RAE/dataset3_es\caulescente_0.png,caulescente
D:/RAE/dataset3_es\artesilla_3.png,artesilla
D:/RAE/dataset3_es\truquear_7.png,truquear
D:/RAE/dataset3_es\desgarron_7.png,desgarron
D:/RAE/dataset3_es\medicolegal_9.png,medicolegal
D:/RAE/dataset3_es\zuncho_0.png,zuncho
D:/RAE/dataset3_es\ubajay_6.png,ubajay
D:/RAE/dataset3_es\colgadero_3.png,colgadero
D:/RAE/dataset3_es\ladillo_8.png,ladillo
D:/RAE/dataset3_es\saltaren_11.png,saltaren
D:/RAE/dataset3_es\bollon_14.png,bollon
D:/RAE/dataset3_es\anfiscio_2.png,anfiscio
D:/RAE/dataset3_es\palillona_11.png,palillona
D:/RAE/dataset3_es\saprozoico_8.png,saprozoico
D:/RAE/dataset3_es\vitral_3.png,vitral
D:/RAE/dataset3_es\protectorio_5.png,protectorio
D:/RAE/dataset3_es\coiron_11.png,coiron
D:/RAE/dataset3_es\triseccion_7.png,triseccion
D:/RAE/dataset3_es\alcrebite_13.png,alcrebite
D:/RAE/dataset3_es\pirateo_9.png,pirateo
D:/RAE/dataset3_es\juanete_12.png,juanete
D:/RAE/dataset3_es\panamenismo_3.png,panamenismo
D:/RAE/dataset3_es\poneca_14.png,poneca
D:/RAE/dataset3_es\excremental_6.png,excremental
D:/RAE/dataset3_es\escatofilo_2.png,escatofilo
D:/RAE/dataset3_es\indecoroso_0.png,indecoroso
D:/RAE/dataset3_es\faltrero_10.png,faltrero
D:/RAE/dataset3_es\cachana_9.png,cachana
D:/RAE/dataset3_es\acne_2.png,acne
D:/RAE/dataset3_es\altivecer_7.png,altivecer
D:/RAE/dataset3_es\nebulosidad_14.png,nebulosidad
D:/RAE/dataset3_es\mamellado_2.png,mamellado
D:/RAE/dataset3_es\pactista_14.png,pactista
D:/RAE/dataset3_es\rebisco_8.png,rebisco
D:/RAE/dataset3_es\carrena_6.png,carrena
D:/RAE/dataset3_es\aguino_2.png,aguiño
D:/RAE/dataset3_es\ayacuchano_1.png,ayacuchano
D:/RAE/dataset3_es\bastoncillo_0.png,bastoncillo
D:/RAE/dataset3_es\agnosia_13.png,agnosia
D:/RAE/dataset3_es\filogenia_5.png,filogenia
D:/RAE/dataset3_es\allegador_12.png,allegador
D:/RAE/dataset3_es\senderar_3.png,senderar
D:/RAE/dataset3_es\mojona_0.png,mojona
D:/RAE/dataset3_es\eufemistico_7.png,eufemistico
D:/RAE/dataset3_es\pitoreta_4.png,pitoreta
D:/RAE/dataset3_es\patadura_3.png,patadura
D:/RAE/dataset3_es\pelado_7.png,pelado
D:/RAE/dataset3_es\escosa_13.png,escosa
D:/RAE/dataset3_es\helable_13.png,helable
D:/RAE/dataset3_es\materico_6.png,materico
D:/RAE/dataset3_es\cagatorio_7.png,cagatorio
D:/RAE/dataset3_es\brunidor_6.png,bruñidor
D:/RAE/dataset3_es\pictograma_14.png,pictograma
D:/RAE/dataset3_es\cardancho_0.png,cardancho
D:/RAE/dataset3_es\gamitadera_10.png,gamitadera
D:/RAE/dataset3_es\futraque_8.png,futraque
D:/RAE/dataset3_es\muestra_11.png,muestra
D:/RAE/dataset3_es\escolarino_0.png,escolarino
D:/RAE/dataset3_es\laton_8.png,laton
D:/RAE/dataset3_es\odonato_14.png,odonato
D:/RAE/dataset3_es\paroxismo_0.png,paroxismo
D:/RAE/dataset3_es\caracatey_13.png,caracatey
D:/RAE/dataset3_es\refrentar_3.png,refrentar
D:/RAE/dataset3_es\gorgojena_13.png,gorgojeña
D:/RAE/dataset3_es\quequeo_13.png,quequeo
D:/RAE/dataset3_es\mimbroso_9.png,mimbroso
D:/RAE/dataset3_es\expropiar_6.png,expropiar
D:/RAE/dataset3_es\alcabota_6.png,alcabota
D:/RAE/dataset3_es\cajuil_4.png,cajuil
D:/RAE/dataset3_es\secresto_3.png,secresto
D:/RAE/dataset3_es\cabranego_4.png,cabrañego
D:/RAE/dataset3_es\maro_6.png,maro
D:/RAE/dataset3_es\monfi_8.png,monfi
D:/RAE/dataset3_es\mananita_1.png,mañanita
D:/RAE/dataset3_es\triglifo_13.png,triglifo
D:/RAE/dataset3_es\paguro_14.png,paguro
D:/RAE/dataset3_es\praseodimio_11.png,praseodimio
D:/RAE/dataset3_es\alcohol_3.png,alcohol
D:/RAE/dataset3_es\metrallazo_3.png,metrallazo
D:/RAE/dataset3_es\munitoria_2.png,munitoria
D:/RAE/dataset3_es\campanula_14.png,campanula
D:/RAE/dataset3_es\fiscal_5.png,fiscal
D:/RAE/dataset3_es\chifladera_13.png,chifladera
D:/RAE/dataset3_es\segundillo_6.png,segundillo
D:/RAE/dataset3_es\irrestricto_3.png,irrestricto
D:/RAE/dataset3_es\patatin_12.png,patatin
D:/RAE/dataset3_es\crudelisimo_1.png,crudelisimo
D:/RAE/dataset3_es\deverbal_3.png,deverbal
D:/RAE/dataset3_es\sisiflis_14.png,sisiflis
D:/RAE/dataset3_es\posentador_13.png,posentador
D:/RAE/dataset3_es\implantar_11.png,implantar
D:/RAE/dataset3_es\piquear_11.png,piquear
D:/RAE/dataset3_es\belgico_11.png,belgico
D:/RAE/dataset3_es\piano_9.png,piano
D:/RAE/dataset3_es\portalira_2.png,portalira
D:/RAE/dataset3_es\franqueable_1.png,franqueable
D:/RAE/dataset3_es\temporal_2.png,temporal
D:/RAE/dataset3_es\milperio_13.png,milperio
D:/RAE/dataset3_es\granear_6.png,granear
D:/RAE/dataset3_es\desafectar_3.png,desafectar
D:/RAE/dataset3_es\cona_9.png,cona
D:/RAE/dataset3_es\ingrido_8.png,ingrido
D:/RAE/dataset3_es\asconetar_7.png,ascoñetar
D:/RAE/dataset3_es\arcedianato_6.png,arcedianato
D:/RAE/dataset3_es\satanico_7.png,satanico
D:/RAE/dataset3_es\bribar_5.png,bribar
D:/RAE/dataset3_es\batiente_8.png,batiente
D:/RAE/dataset3_es\mialmas_12.png,mialmas
D:/RAE/dataset3_es\galpito_6.png,galpito
D:/RAE/dataset3_es\agonias_9.png,agonias
D:/RAE/dataset3_es\contratreta_4.png,contratreta
D:/RAE/dataset3_es\arcaismo_5.png,arcaismo
D:/RAE/dataset3_es\perceptor_12.png,perceptor
D:/RAE/dataset3_es\vividor_8.png,vividor
D:/RAE/dataset3_es\fonsado_9.png,fonsado
D:/RAE/dataset3_es\labro_11.png,labro
D:/RAE/dataset3_es\estatuto_5.png,estatuto
D:/RAE/dataset3_es\abandonismo_12.png,abandonismo
D:/RAE/dataset3_es\boicot_12.png,boicot
D:/RAE/dataset3_es\vade_10.png,vade
D:/RAE/dataset3_es\cetona_3.png,cetona
D:/RAE/dataset3_es\carretera_4.png,carretera
D:/RAE/dataset3_es\hernico_8.png,hernico
D:/RAE/dataset3_es\susceptible_7.png,susceptible
D:/RAE/dataset3_es\uva_7.png,uva
D:/RAE/dataset3_es\escapismo_14.png,escapismo
D:/RAE/dataset3_es\visomotriz_7.png,visomotriz
D:/RAE/dataset3_es\babaero_11.png,babaero
D:/RAE/dataset3_es\llegue_11.png,llegue
D:/RAE/dataset3_es\sinvivir_6.png,sinvivir
D:/RAE/dataset3_es\gravedad_2.png,gravedad
D:/RAE/dataset3_es\espanolismo_12.png,españolismo
D:/RAE/dataset3_es\pastle_9.png,pastle
D:/RAE/dataset3_es\cocolea_5.png,cocolea
D:/RAE/dataset3_es\pilocarpina_8.png,pilocarpina
D:/RAE/dataset3_es\desamparar_6.png,desamparar
D:/RAE/dataset3_es\vector_14.png,vector
D:/RAE/dataset3_es\intemperie_6.png,intemperie
D:/RAE/dataset3_es\porteo_11.png,porteo
D:/RAE/dataset3_es\ventilador_9.png,ventilador
D:/RAE/dataset3_es\pampeano_9.png,pampeano
D:/RAE/dataset3_es\escondedero_11.png,escondedero
D:/RAE/dataset3_es\rodriga_3.png,rodriga
D:/RAE/dataset3_es\chacabucano_8.png,chacabucano
D:/RAE/dataset3_es\caspiento_4.png,caspiento
D:/RAE/dataset3_es\jarusca_11.png,jarusca
D:/RAE/dataset3_es\azuda_12.png,azuda
D:/RAE/dataset3_es\arrumbacion_0.png,arrumbacion
D:/RAE/dataset3_es\atibar_6.png,atibar
D:/RAE/dataset3_es\antipendio_3.png,antipendio
D:/RAE/dataset3_es\ojota_5.png,ojota
D:/RAE/dataset3_es\hexacordo_5.png,hexacordo
D:/RAE/dataset3_es\bilirrubina_1.png,bilirrubina
D:/RAE/dataset3_es\nagazoso_7.png,ñagazoso
D:/RAE/dataset3_es\oboe_11.png,oboe
D:/RAE/dataset3_es\esperanza_1.png,esperanza
D:/RAE/dataset3_es\eros_8.png,eros
D:/RAE/dataset3_es\caneca_1.png,caneca
D:/RAE/dataset3_es\negral_3.png,negral
D:/RAE/dataset3_es\descuaje_2.png,descuaje
D:/RAE/dataset3_es\pusilanimo_2.png,pusilanimo
D:/RAE/dataset3_es\desgoznar_5.png,desgoznar
D:/RAE/dataset3_es\munequear_2.png,munequear
D:/RAE/dataset3_es\centrico_3.png,centrico
D:/RAE/dataset3_es\escorzado_9.png,escorzado
D:/RAE/dataset3_es\sultanico_3.png,sultanico
D:/RAE/dataset3_es\descarino_11.png,descarino
D:/RAE/dataset3_es\milperio_8.png,milperio
D:/RAE/dataset3_es\cainita_10.png,cainita
D:/RAE/dataset3_es\impositor_2.png,impositor
D:/RAE/dataset3_es\correlativo_13.png,correlativo
D:/RAE/dataset3_es\cabrerizo_11.png,cabrerizo
D:/RAE/dataset3_es\plaqueta_1.png,plaqueta
D:/RAE/dataset3_es\corio_9.png,corio
D:/RAE/dataset3_es\sonetear_3.png,sonetear
D:/RAE/dataset3_es\sembrio_6.png,sembrio
D:/RAE/dataset3_es\laborismo_14.png,laborismo
D:/RAE/dataset3_es\descumbrado_7.png,descumbrado
D:/RAE/dataset3_es\anicos_12.png,añicos
D:/RAE/dataset3_es\infamia_11.png,infamia
D:/RAE/dataset3_es\elipsografo_0.png,elipsografo
D:/RAE/dataset3_es\aflautado_3.png,aflautado
D:/RAE/dataset3_es\vesanico_13.png,vesanico
D:/RAE/dataset3_es\jabera_14.png,jabera
D:/RAE/dataset3_es\celambre_11.png,celambre
D:/RAE/dataset3_es\devastacion_8.png,devastacion
D:/RAE/dataset3_es\afeador_6.png,afeador
D:/RAE/dataset3_es\exuberancia_4.png,exuberancia
D:/RAE/dataset3_es\finana_7.png,finana
D:/RAE/dataset3_es\merinero_13.png,merinero
D:/RAE/dataset3_es\zarzal_12.png,zarzal
D:/RAE/dataset3_es\rejero_2.png,rejero
D:/RAE/dataset3_es\aburridor_12.png,aburridor
D:/RAE/dataset3_es\demarcar_1.png,demarcar
D:/RAE/dataset3_es\indeciso_6.png,indeciso
D:/RAE/dataset3_es\hospederia_14.png,hospederia
D:/RAE/dataset3_es\familio_8.png,familio
D:/RAE/dataset3_es\cuadropea_12.png,cuadropea
D:/RAE/dataset3_es\berrueco_4.png,berrueco
D:/RAE/dataset3_es\zelandes_14.png,zelandes
D:/RAE/dataset3_es\camandulero_8.png,camandulero
D:/RAE/dataset3_es\grandisonar_0.png,grandisonar
D:/RAE/dataset3_es\compositor_12.png,compositor
D:/RAE/dataset3_es\trecen_13.png,trecen
D:/RAE/dataset3_es\terregoso_0.png,terregoso
D:/RAE/dataset3_es\inameno_12.png,inameno
D:/RAE/dataset3_es\escanciador_6.png,escanciador
D:/RAE/dataset3_es\cabena_13.png,cabeña
D:/RAE/dataset3_es\craneano_8.png,craneano
D:/RAE/dataset3_es\agujeteria_12.png,agujeteria
D:/RAE/dataset3_es\hippy_2.png,hippy
D:/RAE/dataset3_es\hinir_10.png,hinir
D:/RAE/dataset3_es\tutela_4.png,tutela
D:/RAE/dataset3_es\podenco_3.png,podenco
D:/RAE/dataset3_es\aguambado_4.png,aguambado
D:/RAE/dataset3_es\misticon_14.png,misticon
D:/RAE/dataset3_es\nispolero_13.png,nispolero
D:/RAE/dataset3_es\errar_9.png,errar
D:/RAE/dataset3_es\esponjoso_3.png,esponjoso
D:/RAE/dataset3_es\flaccidez_12.png,flaccidez
D:/RAE/dataset3_es\fontal_13.png,fontal
D:/RAE/dataset3_es\albanil_4.png,albañil
D:/RAE/dataset3_es\excusado_4.png,excusado
D:/RAE/dataset3_es\cuerno_12.png,cuerno
D:/RAE/dataset3_es\caminante_5.png,caminante
D:/RAE/dataset3_es\solanina_14.png,solanina
D:/RAE/dataset3_es\lenador_10.png,lenador
D:/RAE/dataset3_es\socarrina_5.png,socarrina
D:/RAE/dataset3_es\forcaz_9.png,forcaz
D:/RAE/dataset3_es\infanzonia_11.png,infanzonia
D:/RAE/dataset3_es\septillo_12.png,septillo
D:/RAE/dataset3_es\tocario_8.png,tocario
D:/RAE/dataset3_es\farfallon_13.png,farfallon
D:/RAE/dataset3_es\artesa_10.png,artesa
D:/RAE/dataset3_es\supuratorio_4.png,supuratorio
D:/RAE/dataset3_es\maculatura_7.png,maculatura
D:/RAE/dataset3_es\numero_8.png,numero
D:/RAE/dataset3_es\olida_4.png,olida
D:/RAE/dataset3_es\prodigioso_1.png,prodigioso
D:/RAE/dataset3_es\jinatero_0.png,jiñatero
D:/RAE/dataset3_es\decadencia_12.png,decadencia
D:/RAE/dataset3_es\mazonadura_0.png,mazonadura
D:/RAE/dataset3_es\errancia_9.png,errancia
D:/RAE/dataset3_es\atalvina_5.png,atalvina
D:/RAE/dataset3_es\gillette_1.png,gillette
D:/RAE/dataset3_es\consuelo_14.png,consuelo
D:/RAE/dataset3_es\negociante_5.png,negociante
D:/RAE/dataset3_es\punzo_5.png,punzo
D:/RAE/dataset3_es\enlaminarse_3.png,enlaminarse
D:/RAE/dataset3_es\carrasquera_0.png,carrasquera
D:/RAE/dataset3_es\coneador_5.png,coñeador
D:/RAE/dataset3_es\mensurador_14.png,mensurador
D:/RAE/dataset3_es\ristra_13.png,ristra
D:/RAE/dataset3_es\harinudo_0.png,harinudo
D:/RAE/dataset3_es\escanero_2.png,escañero
D:/RAE/dataset3_es\zumacal_8.png,zumacal
D:/RAE/dataset3_es\omaguaca_2.png,omaguaca
D:/RAE/dataset3_es\salsear_7.png,salsear
